total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
3,3,219.52,3.64,2071.18,0
3,3,225.68,4.85,495.5,1
4,4,203.99,19.86,2401.81,0
2,3,107.09,1.75,305.44,1
1,4,51.55,5.19,5.55,0
7,1,345.69,0.68,72.33,0
2,3,104.99,0.05,2301.11,1
2,4,104.55,0.38,136.26,0
3,3,141.36,0.38,346.5,0
3,0,210.85,1.04,73.93,0
1,2,36.44,1.47,37.7,0
2,5,116.98,1.11,95.11,0
3,3,113.17,2.31,12.65,0
5,3,260.81,7.93,29.7,1
2,3,87.58,0.42,179.6,0
3,2,184.35,7.66,130.96,1
4,0,228.97,2.94,12.81,0
6,3,112.97,20.31,8.04,0
3,3,148.41,3.4,13.85,1
2,4,106.57,10.83,60.78,1
3,2,178.73,3.47,2183.63,0
5,2,267.22,0.94,51.63,0
1,1,41.54,0.56,121.99,1
3,3,175.16,4.86,1319.21,0
1,2,60.49,1.86,369.55,1
1,2,44.4,0.0,36.75,0
3,2,193.47,21.35,57.15,0
2,2,127.49,14.34,123.2,0
6,2,344.25,31.56,328.83,0
4,3,243.73,23.32,442.66,0
3,3,248.9,3.98,7.76,0
3,1,145.8,12.56,39.63,0
3,3,157.34,15.96,1997.89,0
1,4,53.49,5.73,10.61,0
6,1,345.66,5.86,99.87,1
10,5,585.81,44.03,512.68,1
2,2,81.03,1.86,521.85,0
2,0,166.87,3.96,32.27,1
2,2,169.06,3.16,36.2,0
4,1,253.81,9.07,146.29,0
4,3,250.44,5.06,75.77,1
6,2,211.97,8.15,385.81,0
5,4,308.62,29.58,20.95,0
3,4,201.7,15.25,13.12,0
4,3,231.52,18.11,54.52,0
5,3,245.35,5.94,142.75,1
4,3,286.58,31.78,177.87,1
3,2,270.04,24.74,10.67,0
4,2,173.13,4.41,14.98,0
4,3,230.33,6.93,18.56,1
4,1,228.55,8.13,384.18,0
4,2,203.65,4.8,99.24,1
5,3,223.08,24.02,456.29,0
4,3,139.15,4.73,3.22,0
4,2,203.11,19.94,270.33,0
5,0,269.02,0.26,23.24,0
3,1,126.34,0.57,146.44,0
2,0,126.11,3.2,235.69,1
1,3,48.07,0.95,52.79,0
4,3,297.14,7.19,105.66,0
4,2,183.54,5.1,284.9,0
8,2,369.52,32.43,88.0,0
3,3,180.39,18.73,4.23,1
3,1,189.35,5.49,264.73,0
2,2,106.68,1.53,17.59,0
1,3,48.81,1.76,79.33,1
5,1,330.96,0.32,0.92,0
2,4,77.16,1.15,31.59,0
4,3,83.13,0.37,4.7,1
5,3,401.96,2.63,1.5,1
3,2,205.26,12.54,83.65,0
6,2,596.92,27.78,84.15,0
3,2,170.96,3.41,40.15,0
2,2,93.61,1.38,503.73,0
6,3,411.23,34.66,78.06,0
6,2,264.69,9.26,163.43,0
2,4,151.1,1.88,1761.71,0
1,5,49.12,3.56,245.61,0
1,3,61.52,3.7,103.39,0
2,4,65.24,2.32,108.53,1
8,2,287.25,8.04,609.76,1
4,3,137.74,4.08,123.38,0
3,1,204.56,9.07,474.85,0
6,5,274.16,0.3,11.75,1
3,3,124.12,13.55,393.21,1
3,2,248.15,7.81,440.36,1
7,4,309.0,3.39,290.15,0
6,0,172.42,10.72,859.58,0
6,3,216.26,20.03,130.71,1
4,4,236.04,25.22,1170.9,0
5,2,262.2,6.56,127.69,0
2,3,162.1,20.14,98.36,1
4,3,153.21,12.43,322.14,0
9,3,559.51,17.83,92.93,0
2,4,136.82,9.71,526.88,0
5,4,290.39,23.67,109.91,0
3,2,309.9,32.58,278.45,0
1,2,64.56,0.23,29.11,0
5,3,205.56,4.51,2141.43,0
2,3,132.97,3.01,8.07,0
4,3,218.01,0.18,492.78,0
1,4,52.06,1.16,426.45,1
7,4,291.48,6.33,14.22,0
2,3,98.72,11.75,2.3,1
2,1,181.88,3.16,1481.56,0
2,2,59.87,0.51,298.04,0
7,3,414.42,4.99,126.68,1
5,4,285.58,26.64,486.02,0
5,3,167.79,2.43,1059.9,0
3,3,173.77,5.35,140.99,0
3,4,147.47,2.5,353.55,1
1,2,54.21,4.07,85.8,0
4,2,273.09,20.92,19.33,1
2,3,87.34,0.0,2.35,0
8,5,430.68,36.9,403.17,0
5,4,271.41,20.47,119.11,0
3,3,192.56,29.43,61.44,0
2,3,163.97,13.98,188.48,0
5,3,276.79,20.85,9.74,0
2,2,130.45,10.15,49.89,0
2,3,117.46,3.37,1.57,1
2,3,81.64,0.73,471.41,1
4,2,332.64,12.15,2515.67,0
5,2,393.15,2.99,4.94,1
3,3,186.58,0.53,253.05,0
1,3,60.72,1.67,435.72,0
3,1,175.78,0.82,130.97,0
5,4,256.78,23.56,538.61,1
2,4,103.48,10.67,38.69,0
2,4,127.92,1.91,54.64,0
7,3,668.45,57.39,33.32,0
7,2,452.78,46.33,12.27,1
10,4,716.84,53.02,107.22,0
5,2,354.16,0.45,11.34,0
2,2,96.62,0.0,99.45,0
2,3,108.46,0.15,4.37,0
3,3,233.86,18.06,245.85,0
3,4,128.84,2.04,133.09,0
7,3,457.79,62.6,135.58,1
5,2,299.37,33.38,433.64,1
5,5,285.85,1.25,473.43,0
2,3,75.65,6.22,100.94,0
6,3,285.76,5.94,94.96,0
6,3,369.18,6.11,64.22,1
2,4,51.83,2.14,2586.59,0
6,2,280.99,32.86,125.77,0
2,0,126.6,0.11,16.68,0
1,3,63.43,0.0,13.93,1
4,4,157.83,3.86,2.5,1
4,2,172.61,7.21,38.82,0
1,2,40.14,3.17,560.44,0
3,4,162.89,13.41,24.92,0
10,4,440.46,8.49,306.61,1
4,3,203.5,6.84,282.25,0
5,4,322.29,0.23,56.03,0
2,2,97.39,8.37,135.3,0
1,3,37.62,6.2,766.9,1
2,3,126.26,2.98,457.47,0
2,2,110.67,1.65,493.9,1
2,2,154.74,3.22,128.37,0
2,2,85.18,0.49,368.75,1
4,0,230.84,6.9,1068.38,1
3,3,76.33,0.19,280.13,0
6,3,257.1,18.4,146.25,0
2,3,99.64,7.27,1.46,1
3,2,124.66,3.11,519.05,1
1,3,60.29,0.09,154.94,0
3,4,196.96,15.69,8.01,0
1,3,40.03,4.65,563.24,0
8,4,261.57,0.28,394.74,0
5,2,209.93,0.43,492.72,0
3,1,200.87,4.94,2481.02,0
1,1,46.02,1.76,275.24,1
4,3,131.71,0.48,114.26,0
5,3,202.73,1.16,23.95,0
2,4,58.24,0.0,57.86,0
4,4,303.15,9.4,46.82,0
5,4,297.55,10.03,84.31,1
5,1,281.31,7.35,392.08,0
5,4,275.42,5.17,65.18,0
6,3,240.21,13.47,20.34,0
7,2,304.87,9.84,74.19,0
3,3,221.73,0.32,109.56,0
4,3,95.71,10.84,0.83,1
5,3,305.03,26.86,83.44,0
5,2,160.57,5.97,1454.34,0
10,3,326.68,37.7,20.0,0
1,2,46.5,2.28,39.2,0
3,1,184.44,12.43,914.67,1
2,4,75.16,7.49,303.05,1
2,3,180.99,5.89,145.79,1
2,3,85.62,1.69,87.17,0
5,3,187.52,4.83,12.12,0
1,4,75.16,1.02,475.83,0
5,2,319.78,4.95,512.3,0
5,3,285.52,29.9,545.4,1
2,4,114.94,3.19,118.3,0
2,2,115.53,5.39,2093.81,0
4,3,204.08,0.63,452.39,0
5,3,220.67,5.6,9.46,0
6,3,277.07,1.09,53.54,0
6,4,191.66,0.83,51.2,0
8,5,353.89,26.54,75.5,0
4,4,254.91,7.17,413.26,0
6,2,298.63,9.42,536.88,1
5,2,326.19,13.54,108.6,0
6,3,308.07,4.5,459.35,0
1,3,67.07,0.07,427.88,1
8,3,472.13,13.12,78.98,0
3,4,140.58,17.6,89.16,0
5,1,272.18,27.29,22.74,0
2,2,96.56,0.0,129.91,0
3,2,211.74,3.07,114.8,0
2,4,101.11,0.0,130.38,0
2,3,140.76,1.04,430.43,0
2,0,143.93,0.92,7.14,0
5,4,344.17,10.66,307.1,0
1,3,58.31,0.15,1.61,0
3,2,155.26,11.8,38.12,1
2,2,138.94,5.11,110.51,0
4,5,205.91,17.01,483.55,0
2,5,143.2,3.32,284.32,0
2,1,214.04,19.91,124.55,0
3,2,118.18,5.91,2277.47,0
4,3,128.45,23.94,106.02,0
2,3,92.47,10.62,416.11,0
2,3,130.13,5.31,128.58,1
2,3,115.56,8.18,144.92,0
8,3,298.31,4.89,17.14,0
3,5,79.14,7.76,470.46,0
4,4,231.18,1.24,1015.48,1
2,1,92.05,2.9,43.02,1
3,3,151.16,0.81,191.21,0
1,1,47.85,1.59,163.79,0
1,3,66.59,0.63,540.94,0
3,3,157.17,0.16,10.77,1
3,4,127.68,2.88,12.07,1
2,0,113.67,13.47,9.31,1
5,4,356.87,9.92,59.54,0
10,3,521.84,30.3,43.41,0
3,0,175.0,20.37,12.67,0
4,2,226.91,8.42,164.98,1
8,0,482.62,31.5,36.73,0
6,4,242.94,6.68,308.11,0
3,2,117.73,2.41,12.63,1
5,1,208.43,12.06,2.71,1
2,2,125.89,0.39,1903.18,0
4,3,195.64,19.12,33.9,0
2,3,195.05,21.09,554.99,0
2,2,149.46,0.39,3.48,0
3,5,128.53,3.68,13.46,1
2,4,133.06,2.53,482.64,0
5,2,324.99,11.25,266.2,1
3,3,244.29,0.44,2487.73,0
4,3,260.92,5.88,81.92,0
2,4,143.75,10.66,1405.15,0
2,3,151.05,4.26,199.21,1
4,3,331.03,8.46,22.58,0
9,3,430.73,1.22,519.5,0
1,4,71.51,4.5,81.58,0
2,3,93.41,8.55,203.35,0
6,4,282.2,1.0,168.41,0
1,1,70.37,6.07,130.57,0
6,4,281.87,3.48,36.57,0
4,4,204.34,5.56,145.38,1
3,4,144.02,10.54,361.67,1
3,2,283.07,19.76,4.16,0
2,2,122.23,4.21,1427.46,0
3,5,188.17,5.5,381.76,0
6,5,346.53,23.6,334.91,0
5,2,397.03,48.18,94.97,0
4,3,184.52,2.93,166.63,0
5,2,248.55,3.92,1666.69,0
2,2,77.41,0.0,516.76,0
4,2,348.58,21.22,130.7,0
3,1,179.83,16.8,83.17,0
5,3,343.55,8.13,133.15,0
3,2,185.09,15.52,57.7,0
4,5,79.49,1.68,29.73,0
6,3,164.08,10.93,591.86,1
3,3,131.45,0.35,13.04,0
1,4,30.48,2.4,10.48,0
4,3,236.36,6.8,9.97,0
3,2,165.29,13.5,36.11,0
4,3,239.59,5.16,1451.74,1
7,3,315.65,22.94,16.41,0
3,4,148.6,12.76,520.5,0
3,3,158.93,4.58,65.35,1
4,3,209.97,3.27,526.43,0
1,3,66.75,6.38,11.38,1
2,3,84.63,9.4,87.13,0
7,3,315.17,0.66,1253.66,0
4,1,208.99,29.0,558.53,0
1,4,59.67,5.13,527.84,0
2,3,140.25,15.0,1457.71,0
5,3,344.08,0.58,60.02,0
5,3,422.29,1.79,198.92,0
6,2,297.32,9.56,271.71,0
2,3,114.2,4.72,49.73,0
7,4,342.66,0.28,348.22,0
4,3,220.54,14.58,5.32,1
5,3,284.63,22.52,2483.35,1
4,3,118.62,2.97,11.98,0
2,4,89.19,7.56,66.33,0
8,4,404.75,51.53,145.75,1
2,4,60.27,2.6,2098.24,0
2,2,151.9,12.48,124.11,0
5,3,257.0,30.17,11.31,1
4,4,158.94,12.71,6.82,0
6,3,197.86,6.3,95.88,0
4,4,303.92,1.28,108.01,0
3,4,79.94,9.32,592.69,0
7,2,406.65,1.17,4.41,1
1,2,72.81,6.59,56.0,0
6,3,314.51,24.56,120.37,0
2,2,113.21,8.83,82.84,0
6,5,173.73,13.25,185.4,0
2,2,133.04,1.08,4.8,0
4,3,173.35,0.21,60.68,1
6,5,369.19,33.69,483.67,0
3,2,210.73,14.79,21.37,0
5,3,286.64,20.4,146.22,0
5,2,249.7,22.57,15.31,0
5,4,154.67,2.92,1368.71,0
7,2,369.92,33.66,2938.48,0
3,2,94.92,3.31,96.06,0
2,4,124.54,2.62,469.19,0
1,2,44.15,1.67,483.95,0
2,4,136.96,3.6,14.94,0
2,2,157.32,19.0,98.24,0
4,2,240.37,0.44,1.02,0
2,4,148.59,16.49,13.99,0
1,1,64.21,0.55,117.9,1
1,2,52.84,3.31,220.6,0
6,4,295.18,12.79,391.04,0
4,3,148.58,0.05,126.84,0
3,3,145.2,5.74,1395.54,0
6,1,604.35,13.25,4.04,0
1,4,26.6,2.48,59.77,0
9,2,492.69,29.05,223.66,1
4,4,113.39,2.42,40.34,1
2,3,100.66,7.82,25.64,0
4,4,253.74,17.42,117.46,0
5,2,228.99,4.01,7.17,0
3,3,90.47,0.84,44.66,0
6,4,317.2,1.15,9.34,1
2,4,105.66,7.82,131.11,0
2,2,132.1,1.71,186.16,0
1,4,43.87,2.47,286.07,0
2,1,105.42,0.41,128.05,0
2,3,169.37,4.9,326.69,0
7,4,614.69,1.96,545.78,0
1,5,42.22,0.63,1.91,0
3,2,226.23,0.23,2.94,0
4,2,293.72,26.22,1.03,1
6,2,460.98,71.51,220.22,1
10,3,405.62,0.52,134.13,0
5,1,477.8,40.49,87.64,1
8,3,259.89,7.83,97.28,0
5,0,367.25,11.21,809.89,0
8,2,324.68,0.19,502.95,0
5,4,388.23,7.57,177.4,0
1,3,85.88,7.26,1145.49,0
3,1,151.98,1.49,151.01,0
4,3,363.44,9.32,11.57,0
3,5,183.46,18.19,556.51,0
2,3,72.38,4.27,9.8,0
4,3,213.65,6.76,2662.88,0
7,4,336.79,37.97,587.17,0
1,3,47.07,1.7,394.82,0
5,3,247.54,15.7,577.46,1
5,3,247.7,7.79,474.48,0
8,5,348.03,0.68,104.31,1
7,3,281.8,8.96,292.12,1
5,4,457.25,31.38,385.45,0
4,3,271.02,0.34,11.53,0
2,3,113.91,0.0,68.72,0
4,3,231.59,0.56,96.04,1
5,4,210.92,1.11,161.56,0
6,3,468.36,28.54,36.28,0
5,0,243.48,5.8,5.49,0
2,0,92.7,2.07,61.0,0
4,3,233.76,7.9,9.04,1
3,1,130.78,9.13,140.29,1
1,3,71.28,1.3,229.97,0
2,2,72.54,2.02,347.93,0
1,3,34.37,4.23,322.16,0
6,2,249.38,11.47,80.34,0
2,2,123.07,3.84,116.55,0
2,3,94.8,0.18,376.61,0
7,3,481.2,38.68,268.26,0
3,2,140.42,0.94,111.18,0
1,2,71.88,0.22,104.34,0
2,2,148.74,15.23,4.84,1
1,4,89.37,1.88,83.19,0
1,3,48.71,0.36,1393.3,0
1,3,63.35,7.06,2882.98,0
4,5,146.01,3.51,66.43,1
2,4,65.78,2.18,14.47,0
3,4,123.27,13.38,14.57,0
6,3,285.22,8.0,125.64,1
3,2,269.4,0.89,83.68,0
7,3,295.23,6.68,60.7,0
3,2,254.35,7.34,89.38,1
3,3,181.41,7.83,10.38,0
5,3,292.56,20.7,33.63,0
1,2,66.49,2.11,108.53,0
1,0,24.21,0.6,56.86,0
4,2,115.48,3.7,9.58,1
3,4,157.06,8.99,114.43,0
5,0,250.99,24.08,75.23,0
7,1,698.69,14.64,1.18,1
3,4,71.48,8.13,1284.93,1
4,2,270.78,0.54,2312.47,0
4,4,180.07,18.9,1569.94,0
9,3,377.08,30.46,6.56,0
6,4,461.84,25.81,60.63,1
7,2,391.45,1.53,1.11,0
2,1,125.34,2.32,21.36,1
5,4,119.91,6.95,82.85,0
2,4,153.79,2.61,4.14,0
2,3,112.58,15.82,517.61,0
7,4,230.59,0.14,1.85,0
1,0,70.72,5.15,10.69,0
8,4,247.88,0.95,75.97,0
2,3,107.02,12.06,420.5,0
5,3,329.55,12.01,12.44,0
2,3,138.68,5.46,18.37,0
3,2,140.78,5.96,103.17,0
2,3,81.96,8.01,121.73,1
4,2,343.08,5.65,934.86,0
3,3,158.26,4.59,0.78,1
4,2,144.85,0.57,1.48,0
1,3,53.31,0.34,539.42,0
1,2,45.23,0.87,33.97,1
1,2,41.35,0.26,2.74,0
3,0,141.44,1.86,365.08,0
5,2,237.79,5.86,1547.46,0
6,2,620.77,41.59,13.43,0
2,2,71.22,1.42,991.44,0
4,2,156.84,2.31,99.05,1
5,1,263.42,22.48,181.41,0
2,4,99.25,0.2,1463.95,0
3,1,175.88,11.4,270.34,0
4,3,179.54,13.18,117.03,0
2,3,101.85,0.0,9.34,0
1,3,66.71,0.23,12.33,0
2,1,132.92,1.14,13.4,0
4,2,220.66,0.08,488.69,0
1,4,63.19,1.2,4.9,0
2,3,130.71,1.08,364.06,1
3,3,91.78,1.47,514.08,0
1,3,57.43,0.12,563.68,0
2,3,90.48,5.64,139.42,1
7,4,541.72,22.73,64.38,1
1,4,24.27,0.14,134.66,0
4,2,190.75,6.37,130.98,0
3,4,160.28,0.41,14.28,1
4,3,239.67,23.68,8.04,0
4,3,253.05,4.61,5.15,1
2,4,103.85,1.56,15.97,1
6,3,170.84,15.7,1935.69,0
3,4,212.09,0.94,146.32,0
6,3,327.85,10.79,1851.67,0
3,3,222.88,1.08,149.11,0
9,4,468.47,35.55,466.57,0
5,1,175.53,19.27,45.32,1
8,3,662.19,60.47,118.03,0
4,1,313.25,7.78,129.4,0
3,2,180.44,0.39,79.02,1
5,3,275.24,26.75,2941.05,0
6,2,353.38,8.91,12.44,0
8,2,481.32,38.67,21.44,0
3,5,102.22,2.25,2.3,1
5,3,320.39,39.17,589.0,1
2,3,127.49,14.46,79.32,0
4,3,315.94,33.41,803.65,0
2,1,96.93,7.21,362.75,0
3,3,161.34,0.57,14.35,1
7,3,378.17,28.62,147.42,0
2,3,97.45,1.57,13.4,0
4,1,218.64,1.22,9.7,0
4,2,147.99,15.92,2.11,1
2,4,140.69,4.82,24.08,0
3,2,267.18,20.81,1363.78,0
4,2,169.38,14.65,114.45,0
2,2,141.26,15.43,329.81,0
5,4,291.83,0.9,1534.35,0
8,3,282.11,4.41,44.22,0
2,4,112.54,2.52,586.9,0
2,4,94.62,7.97,409.31,0
3,4,194.04,0.74,26.18,1
5,3,268.28,5.53,47.09,1
2,3,96.89,1.72,9.41,1
1,4,47.5,0.53,15.44,0
4,2,239.38,6.72,30.51,1
7,0,460.42,1.7,321.05,0
3,2,178.51,19.59,318.74,0
3,3,131.74,10.54,959.45,0
8,2,487.32,43.25,119.21,1
5,4,335.56,13.46,35.58,0
5,4,208.31,22.83,421.78,0
4,1,364.69,41.43,108.37,0
8,1,490.45,40.62,104.92,0
5,2,251.26,6.62,17.75,1
6,3,562.17,2.79,106.61,1
5,3,476.6,30.06,591.87,0
5,3,300.65,7.27,131.82,0
2,4,154.55,6.27,118.55,1
3,2,288.25,10.16,340.63,0
5,3,221.23,0.24,118.77,1
2,3,84.8,2.33,9.45,0
4,4,230.44,25.1,117.58,1
2,3,186.72,20.39,115.58,0
5,3,335.68,29.41,9.28,1
1,0,55.7,0.26,145.7,0
6,1,430.6,12.03,391.18,0
4,3,182.39,6.92,460.54,0
2,3,92.92,9.85,93.01,0
4,1,315.53,20.69,2449.41,0
2,4,123.0,3.46,441.73,0
3,5,141.28,12.58,39.63,0
3,3,211.29,1.0,32.05,0
1,1,69.2,2.17,142.85,0
9,4,279.05,0.65,9.44,1
1,2,74.04,8.19,97.53,0
4,4,241.32,23.97,578.01,0
3,3,161.18,3.82,36.98,1
4,1,203.89,5.08,94.59,1
3,2,100.15,1.66,75.54,0
4,3,278.44,20.82,10.78,0
5,4,241.59,20.91,13.97,1
5,2,210.42,4.27,144.35,0
1,2,71.99,8.48,502.04,1
4,1,404.66,29.86,174.27,0
2,3,81.97,2.76,5.94,1
1,3,82.06,16.72,24.32,0
3,4,138.5,4.17,343.48,0
3,4,225.74,6.9,58.91,1
3,4,165.94,0.62,66.62,0
5,2,226.86,16.95,89.57,0
3,2,246.2,22.29,21.32,0
3,3,265.12,26.18,428.29,0
1,0,57.31,0.78,755.67,0
5,4,270.53,8.03,7.61,0
4,4,123.61,11.19,4.74,0
3,1,291.71,7.71,145.92,0
5,4,341.2,7.58,77.25,0
4,0,207.74,5.51,137.03,0
3,1,171.92,12.28,4.25,0
4,1,413.59,12.05,28.46,0
4,3,226.8,12.86,24.02,0
4,4,373.64,8.33,407.18,0
2,2,153.1,4.91,108.94,0
2,4,80.27,2.81,7.46,0
2,2,116.72,0.01,507.39,0
4,5,187.38,5.39,455.85,0
6,4,250.94,0.43,494.11,1
3,4,173.3,6.47,430.58,1
2,3,141.27,10.97,38.74,0
5,2,332.78,22.4,415.49,0
6,1,311.63,1.77,8.32,1
6,3,336.57,0.8,388.3,1
4,3,143.48,1.95,503.18,1
6,3,466.47,39.48,378.91,1
1,2,56.55,4.96,15.64,0
1,3,42.46,0.21,227.4,0
1,3,42.36,0.82,85.47,1
5,2,349.2,9.28,898.28,1
1,4,52.11,0.81,39.05,0
3,3,196.9,6.75,5.75,1
3,2,135.5,2.96,7.84,0
3,2,222.35,7.14,4.8,0
6,2,303.83,31.0,47.01,1
2,2,147.11,0.29,1.93,0
3,3,154.34,4.8,87.69,0
5,5,244.34,3.83,1045.83,0
1,4,40.01,1.22,395.58,0
4,2,231.48,16.01,137.84,1
5,4,178.38,19.75,14.42,0
7,5,222.32,18.05,524.89,0
6,2,553.49,41.0,2662.42,0
3,4,185.08,3.15,558.57,1
4,5,220.86,7.08,478.96,0
1,4,69.81,5.97,435.65,0
2,3,86.9,1.87,505.28,0
1,3,73.76,0.46,39.98,0
3,3,208.46,3.9,4.48,0
6,5,371.49,9.86,2020.6,0
3,1,247.73,8.32,437.41,0
4,4,332.41,0.95,107.9,0
3,1,140.26,3.84,11.45,0
3,1,149.47,12.16,100.19,0
8,4,181.21,0.5,12.02,0
2,4,149.6,3.13,75.69,0
4,3,204.33,16.49,23.35,0
3,5,162.47,0.43,521.18,0
1,4,55.91,2.41,128.19,0
3,4,126.75,9.93,2859.85,1
5,3,274.63,5.3,9.07,0
1,5,70.58,6.87,428.44,0
1,4,60.64,2.74,108.35,0
2,4,128.12,10.25,3.37,1
5,2,271.52,31.5,2146.57,0
5,3,105.32,7.02,1.64,1
4,4,137.09,37.25,2569.26,0
3,3,101.03,9.08,234.87,0
6,4,336.36,11.63,136.42,1
5,5,252.49,0.72,326.69,1
5,4,383.45,30.88,2.05,1
5,2,380.31,0.12,430.71,0
4,1,261.76,1.1,176.0,0
3,2,124.53,3.24,19.18,0
6,3,332.35,21.94,473.95,1
7,0,660.86,66.4,8.39,0
1,2,48.29,4.47,272.14,0
1,2,79.35,1.86,2594.68,0
7,4,401.35,0.82,243.25,1
2,1,109.41,2.11,461.88,1
6,1,243.68,3.37,26.41,1
3,3,127.56,2.59,1514.96,0
1,2,89.88,7.42,30.17,0
1,2,30.29,0.27,518.65,0
2,2,88.62,2.16,16.99,0
2,3,106.1,9.35,559.19,0
3,1,171.16,6.16,146.32,0
5,5,269.95,27.84,568.11,0
9,2,359.46,5.4,15.59,1
3,5,194.14,0.51,515.86,0
4,4,236.17,21.78,125.71,0
4,4,210.96,14.32,591.96,0
4,2,309.11,31.6,465.48,1
4,3,166.23,10.68,222.92,0
1,4,16.78,0.41,280.88,0
1,3,45.39,5.08,113.94,1
1,3,63.82,1.35,31.74,0
1,2,89.18,1.2,123.85,0
5,3,383.89,17.93,436.66,0
2,2,138.6,0.53,1.97,0
6,5,147.35,16.63,1.5,1
7,3,350.9,1.35,3.97,0
8,1,474.53,1.66,463.29,1
7,3,410.08,5.83,11.54,0
2,3,61.78,0.73,421.78,0
4,1,240.8,5.11,3.31,0
2,3,131.34,14.35,473.84,0
5,2,328.6,24.87,13.05,0
6,3,276.81,11.88,77.74,0
6,3,259.13,11.14,515.15,1
3,3,245.86,8.13,132.63,0
5,3,225.15,5.67,166.44,0
1,4,69.95,1.49,371.87,0
1,2,116.67,9.94,121.02,0
5,3,172.8,0.9,60.51,0
3,4,95.37,1.68,8.12,0
10,2,602.35,2.23,71.27,0
1,1,61.04,0.18,8.06,0
6,4,304.85,22.48,278.81,0
3,3,171.31,15.49,3.62,1
6,4,390.27,48.92,1993.28,0
5,2,366.6,6.58,2841.8,0
7,4,419.48,8.47,1535.02,0
2,1,69.95,4.47,42.2,0
7,4,430.93,8.71,66.44,0
2,4,95.4,3.44,6.14,0
1,3,40.31,0.76,111.52,0
3,3,213.97,6.74,5.91,0
6,3,437.83,16.51,19.14,1
3,2,240.11,3.08,534.84,0
6,3,341.66,13.98,13.0,0
5,3,126.5,0.52,21.36,0
2,5,111.78,11.83,0.84,1
7,4,287.25,23.01,3.32,1
1,3,58.31,1.26,14.21,0
6,4,215.75,6.89,44.8,0
3,1,149.66,11.04,524.78,1
4,3,325.79,28.9,88.86,0
3,3,205.91,7.0,516.03,1
2,5,89.78,0.56,656.84,0
3,3,87.07,7.36,1375.61,0
2,1,148.68,4.17,5.72,1
2,1,170.77,0.44,20.81,0
2,3,137.08,4.58,117.68,0
3,2,227.12,16.52,5.38,0
5,4,256.05,9.23,88.58,0
4,3,326.07,0.49,3.41,0
6,2,328.52,5.55,14.78,0
4,4,196.44,0.28,2.19,0
5,3,260.64,22.76,8.01,1
4,4,168.59,2.5,11.51,1
3,3,130.11,12.13,43.41,0
5,4,354.22,52.02,149.63,0
1,4,43.05,5.21,172.82,0
6,4,215.25,6.66,126.82,0
5,3,183.79,5.39,135.17,0
2,5,100.26,7.5,76.01,0
5,0,279.39,4.91,19.35,1
1,4,40.9,1.12,54.52,1
2,2,92.22,9.56,15.37,1
1,2,93.79,6.57,321.03,0
5,4,262.83,7.17,2268.72,1
5,3,265.19,8.04,118.94,1
5,3,202.31,4.12,410.73,0
1,2,81.4,5.75,341.06,0
4,2,136.33,16.42,24.77,1
5,1,317.22,0.97,217.28,0
2,2,159.87,0.7,6.91,0
4,3,257.36,26.14,12.11,0
1,3,65.37,0.35,469.53,1
2,4,116.32,0.61,34.42,1
3,3,129.88,0.07,2476.86,0
4,4,108.66,2.65,65.97,0
2,2,127.66,0.34,122.56,0
2,1,79.77,0.0,508.16,0
2,5,112.61,2.26,422.56,0
2,3,145.85,4.17,52.71,1
2,5,80.48,10.55,54.8,0
3,3,158.17,11.34,105.83,1
4,4,335.17,6.72,2617.38,0
3,1,90.34,2.41,5.59,0
5,4,308.01,26.44,732.83,0
5,2,283.52,35.41,127.52,0
2,1,111.82,3.64,54.24,1
1,1,42.44,0.43,9.1,0
6,3,253.14,4.91,5.9,0
1,2,40.4,1.46,2.5,0
2,5,97.92,0.64,50.09,0
1,4,29.89,0.0,454.88,1
4,4,229.68,19.02,7.84,0
4,4,258.26,7.98,124.47,0
9,4,288.77,7.11,43.7,0
6,4,258.04,10.51,328.58,0
3,4,212.16,6.77,266.13,1
3,4,60.04,1.14,2.47,0
2,2,85.98,3.42,9.68,0
2,2,104.55,2.26,465.61,1
2,3,97.58,0.0,87.07,0
2,2,54.27,0.0,237.22,0
1,2,50.8,10.46,46.96,0
2,4,61.33,0.39,136.05,1
3,3,233.61,7.02,178.52,1
8,3,517.01,46.71,2.97,1
4,5,252.22,7.14,94.36,0
9,3,711.45,1.11,77.27,0
3,3,107.04,2.06,1805.49,1
3,2,173.52,15.86,12.43,0
3,2,177.27,3.98,11.66,1
2,2,118.75,12.49,1056.7,1
2,0,105.83,0.01,116.2,0
7,2,368.72,1.63,246.57,0
9,4,306.52,33.88,504.54,1
1,4,56.78,1.4,318.98,0
2,3,99.13,0.44,503.27,0
3,4,177.65,4.25,97.88,0
2,2,171.66,5.63,6.35,0
3,3,196.1,0.19,16.58,0
2,0,101.85,6.99,220.66,0
3,4,93.83,12.34,48.13,1
2,3,122.67,4.02,22.41,0
3,2,85.83,6.33,123.83,0
1,2,72.25,1.04,11.2,0
3,4,192.34,4.4,3.23,0
9,1,478.72,2.1,20.92,1
3,4,183.13,0.64,1451.91,0
6,3,195.08,3.9,4.3,0
6,2,338.05,10.87,9.36,0
7,2,339.22,21.62,204.83,0
5,3,178.9,4.31,1.19,1
4,3,360.64,23.33,135.06,1
6,3,218.54,0.24,7.38,1
1,3,75.81,0.3,5.25,0
