total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,remaining_units,leak_detected
1,5,54.17,1.4,499.93,0
2,4,100.94,3.11,37.76,0
5,3,170.59,6.32,1.97,1
3,0,233.93,13.42,189.72,0
3,3,163.94,5.01,83.9,0
3,3,235.65,17.47,86.28,1
6,3,194.74,17.53,106.73,1
5,2,142.62,10.66,135.63,0
2,3,89.37,3.05,409.61,0
1,1,62.85,9.94,211.68,0
2,2,94.45,10.22,2.51,1
7,1,358.42,59.6,281.2,1
4,4,152.03,16.02,71.65,0
4,3,170.39,4.42,22.31,0
4,4,198.62,4.33,11.8,1
3,3,243.83,1.5,541.86,0
5,4,212.79,2.73,3.0,1
4,3,164.49,20.37,90.42,1
1,3,64.53,1.31,86.23,1
2,3,76.39,0.61,23.79,1
4,4,164.74,18.44,2.54,1
7,1,314.03,9.47,2248.39,1
3,1,204.66,21.14,436.72,1
6,1,421.14,14.05,13.68,1
5,2,308.05,0.0,138.14,1
2,3,140.87,2.36,1653.88,0
1,3,57.65,0.35,392.03,0
1,3,48.2,0.41,141.2,0
5,2,215.58,14.04,48.51,0
2,3,163.09,15.83,62.6,0
3,1,145.18,1.02,864.31,0
4,0,302.49,7.62,111.4,0
5,3,342.85,12.21,17.99,0
1,3,49.52,4.84,91.33,1
3,3,101.18,3.35,1855.91,0
3,2,185.13,21.97,257.67,0
4,4,192.72,5.06,125.57,0
5,4,181.33,4.28,1054.58,0
2,3,94.53,9.12,121.01,1
5,5,278.86,4.73,0.91,1
5,2,257.6,34.88,36.33,0
4,3,183.35,22.37,12.46,0
5,4,199.77,1.4,11.97,1
3,3,142.11,13.09,20.78,0
2,3,84.82,5.87,2965.86,0
4,1,182.47,5.92,10.1,0
4,2,128.75,3.0,72.37,1
4,2,213.91,21.76,12.91,0
3,3,290.56,6.64,120.6,0
6,2,360.02,10.99,433.9,0
4,1,285.86,37.03,409.77,0
1,3,53.35,7.48,478.55,1
3,3,229.98,7.72,214.93,0
5,4,204.72,18.92,1.77,1
5,4,317.42,5.39,441.63,1
3,3,169.22,5.71,1.4,1
6,3,278.35,25.47,284.85,0
2,3,99.25,8.57,91.55,1
3,0,158.25,1.07,455.49,1
6,3,223.31,7.03,89.18,1
6,3,503.4,38.13,143.57,0
5,3,119.97,9.25,52.57,1
6,2,322.78,1.85,0.58,1
1,2,78.42,8.65,456.06,1
6,3,491.26,20.85,1.17,1
3,2,184.88,6.98,786.47,0
2,5,91.31,7.56,398.24,0
2,5,93.62,1.72,253.39,0
3,3,123.36,0.31,41.44,1
2,4,137.13,2.43,361.74,0
3,4,162.96,6.02,10.29,0
2,3,86.18,6.11,99.59,0
2,3,87.22,0.15,68.78,1
4,2,128.56,2.4,2.85,1
3,3,264.55,9.87,187.83,1
3,1,194.41,5.01,175.87,0
5,4,286.47,4.08,789.38,0
6,3,257.09,14.42,290.13,0
5,1,460.41,31.76,367.16,0
3,4,158.75,3.56,64.69,0
5,4,220.51,4.35,67.91,1
2,4,139.1,0.48,2461.4,0
2,4,130.0,2.12,86.81,0
3,3,228.66,17.11,11.18,0
5,3,231.59,23.3,497.5,0
2,2,121.19,9.18,6.12,0
1,2,60.46,3.92,33.56,0
2,3,149.09,0.0,30.46,0
6,3,360.36,8.66,2269.67,1
4,3,224.79,17.59,1061.29,0
2,2,103.03,3.67,104.55,0
4,2,229.04,1.54,23.28,1
4,3,233.6,0.26,47.83,0
4,0,205.43,0.0,38.3,1
2,2,83.08,2.54,90.13,1
6,3,304.55,0.98,47.92,1
3,2,235.45,1.83,50.85,1
5,5,223.57,5.56,324.02,0
1,3,43.31,0.8,1.63,0
3,3,156.06,11.12,164.13,1
3,1,258.12,21.54,319.33,1
4,3,192.47,5.13,133.76,0
1,3,53.16,5.62,215.33,0
5,5,211.05,2.88,122.47,1
2,3,116.09,0.81,136.87,1
4,3,169.47,0.71,1824.76,1
5,2,248.71,29.27,137.03,0
4,3,149.6,4.55,2.24,1
5,2,254.03,5.88,142.75,0
4,2,343.31,10.37,584.99,0
3,3,127.72,2.6,26.98,1
5,2,200.52,1.33,544.38,1
2,4,116.5,4.47,459.4,0
4,4,230.5,22.01,125.08,1
5,3,250.38,25.89,214.75,0
3,2,288.61,19.25,8.99,0
3,2,134.92,8.58,468.89,0
3,3,205.2,0.88,505.78,1
5,3,201.52,0.42,52.53,1
7,3,458.62,8.6,88.09,1
4,3,169.5,14.11,456.31,1
4,3,246.14,61.28,452.71,0
6,1,293.16,34.1,489.93,0
1,3,25.81,1.12,6.2,1
2,4,63.85,3.09,286.06,0
5,0,518.97,11.41,145.73,1
6,3,254.81,19.47,574.41,0
6,3,254.91,18.8,78.17,0
3,3,131.39,3.24,6.89,0
1,3,39.98,2.22,59.77,0
3,4,202.48,27.77,788.85,0
2,3,53.97,2.69,206.44,1
2,3,54.25,0.49,60.46,1
5,3,159.69,4.94,10.88,0
1,4,80.45,0.01,43.23,0
6,4,206.7,0.27,76.48,1
3,4,165.55,6.37,11.16,0
4,2,356.55,41.41,101.21,0
1,1,58.58,1.69,7.57,1
3,3,219.77,8.21,1.64,1
1,1,48.78,5.74,10.06,0
8,3,554.72,10.65,4.4,1
5,2,210.92,20.21,1383.08,0
3,3,134.17,9.79,133.75,1
2,3,144.67,0.0,106.27,0
7,3,268.93,25.52,171.31,1
3,2,150.6,3.67,19.8,1
2,4,115.46,0.85,3.83,1
4,4,245.79,4.89,382.18,1
7,3,328.31,30.55,266.94,1
1,3,69.18,2.25,432.64,1
2,3,110.82,5.19,48.87,0
7,3,338.56,14.73,2869.28,0
2,2,176.17,3.52,92.34,0
1,4,46.06,0.14,1543.71,0
4,3,291.11,1.3,57.74,1
6,3,217.84,14.84,1054.61,0
3,2,90.22,5.1,128.78,0
10,4,418.69,45.86,89.02,0
4,1,257.32,22.55,34.23,0
1,3,54.89,4.39,12.54,0
10,4,534.93,28.44,87.94,0
3,3,158.47,2.34,0.89,1
2,3,129.66,2.45,997.36,0
4,3,140.72,11.37,131.96,0
3,3,239.6,0.3,134.6,0
1,1,63.72,0.4,91.35,1
1,2,30.15,0.68,332.82,1
3,4,159.15,1.17,13.71,0
6,5,344.95,6.19,82.53,0
4,3,188.46,2.77,136.34,1
10,4,329.46,25.98,99.16,0
2,3,115.37,3.39,41.94,1
2,5,101.5,0.22,1396.66,1
2,4,97.34,8.15,2718.05,0
2,3,141.33,8.91,8.94,1
2,1,118.43,9.92,97.02,0
5,3,418.47,9.57,12.57,1
6,2,460.94,8.15,110.72,1
8,4,453.03,50.79,4.44,1
2,3,104.46,2.71,99.47,0
6,3,408.1,44.2,84.34,1
3,5,155.09,0.22,355.05,0
1,4,36.41,4.88,186.35,0
6,4,516.86,9.3,861.21,1
4,2,213.19,0.35,50.38,0
2,0,130.9,10.53,1538.43,0
3,2,265.36,1.35,2608.06,1
2,4,85.36,0.1,7.5,0
5,3,223.16,1.0,11.65,1
3,1,228.58,17.76,54.87,0
9,4,273.25,15.29,181.7,0
1,2,86.65,2.33,10.91,0
3,3,192.21,3.91,97.84,1
3,4,158.33,3.34,62.03,0
4,3,205.14,5.24,1866.02,1
3,5,105.45,1.13,10.49,1
5,3,196.34,15.01,353.65,1
6,2,414.39,9.85,10.2,0
7,2,350.2,24.46,102.56,0
5,3,180.28,5.66,2.26,1
6,4,364.02,13.85,564.04,0
4,5,217.7,5.57,11.16,1
6,5,383.59,33.13,11.82,1
3,3,177.48,0.35,12.49,0
3,3,210.66,22.3,438.55,1
3,3,218.51,8.88,6.13,0
3,3,144.15,9.81,135.13,1
2,2,162.89,11.58,406.09,0
8,1,634.64,74.48,14.77,0
3,3,169.42,12.83,2287.95,0
1,2,81.33,6.94,111.0,1
4,4,196.84,5.43,42.64,1
1,4,72.88,2.22,129.31,0
1,3,69.47,1.35,134.12,0
2,1,126.45,3.44,1824.71,0
3,3,112.04,1.67,114.48,0
3,3,73.58,0.95,87.33,0
5,3,217.48,18.23,559.28,1
5,3,204.69,19.75,1217.37,0
3,4,221.76,7.26,544.73,0
3,4,132.96,14.21,595.83,1
3,3,128.74,1.49,11.62,0
5,2,349.15,11.86,236.23,0
1,3,32.95,0.85,136.76,1
1,5,61.83,4.18,72.14,1
5,4,325.5,6.54,3.17,1
3,0,79.37,0.12,8.51,1
2,4,130.89,4.32,480.66,1
2,2,82.69,2.31,398.54,1
7,3,385.08,4.05,10.73,0
6,4,285.06,21.05,123.76,0
5,3,145.51,3.32,1033.48,0
3,3,140.86,11.09,42.31,0
4,2,324.43,35.52,516.79,0
8,2,349.39,39.03,14.43,0
8,4,309.78,42.64,113.1,0
2,4,65.07,0.42,516.76,0
5,4,275.32,8.0,255.01,1
2,2,205.03,17.19,6.9,0
2,4,126.71,3.75,553.86,0
4,0,303.03,8.33,251.84,0
3,2,245.25,4.35,1684.49,0
7,3,389.24,29.45,2.69,1
1,3,58.34,0.7,1113.09,0
4,1,161.8,4.13,14.79,0
7,1,308.12,31.75,6.16,0
6,3,252.08,8.63,224.99,1
2,2,76.6,3.33,108.56,0
3,0,276.96,8.96,9.32,0
4,3,417.6,53.52,124.23,0
2,2,108.0,1.12,353.37,0
8,3,524.39,33.01,161.77,1
7,4,225.19,4.04,85.41,1
2,2,132.19,9.69,462.32,1
2,5,79.89,11.18,397.94,0
1,1,84.01,1.13,620.34,1
6,1,244.72,7.8,9.16,0
2,3,118.7,11.41,29.29,0
3,4,205.38,0.79,413.91,0
3,3,203.32,16.46,13.9,0
4,2,223.74,3.58,118.86,1
1,4,65.85,4.16,143.37,0
2,5,103.4,0.35,424.54,1
7,5,394.62,40.58,122.33,0
6,3,362.11,0.44,241.44,0
5,4,235.39,26.14,315.75,1
1,4,57.94,0.0,82.35,1
3,4,152.18,4.4,594.74,0
4,5,152.63,0.66,704.0,1
2,4,79.19,2.94,9.98,0
6,3,312.42,11.68,14.9,0
4,3,151.31,1.04,15.12,0
1,3,62.74,0.0,416.47,1
6,4,310.33,37.34,69.51,0
7,2,287.19,22.38,2182.84,0
1,0,42.33,5.84,91.11,0
4,2,208.04,16.84,147.7,0
3,5,91.15,3.12,289.64,0
3,4,180.63,3.95,6.29,1
2,2,116.19,0.94,533.39,1
4,0,237.93,19.49,9.67,1
7,3,221.86,4.97,1.32,1
4,3,89.85,1.99,3.56,1
1,1,68.55,2.07,1.23,1
4,5,260.22,21.05,433.35,1
3,3,241.25,7.42,59.3,1
6,3,514.72,3.24,688.29,1
3,4,134.99,7.76,7.73,1
2,2,127.09,4.52,108.0,1
2,3,120.62,4.32,71.32,0
5,3,278.95,26.6,134.21,0
2,5,104.54,0.18,3.66,0
5,2,256.61,27.66,80.95,0
2,4,88.81,2.22,295.48,0
3,3,205.21,0.66,493.83,1
3,4,190.09,17.07,142.64,0
7,4,449.3,45.47,499.47,0
7,0,328.64,13.6,114.33,1
2,2,75.37,2.37,589.46,0
3,2,281.02,18.56,2439.25,0
2,3,118.01,0.46,11.27,0
4,4,212.91,0.0,127.68,0
3,0,138.93,12.19,107.76,0
6,3,305.03,5.17,508.46,1
7,4,469.69,39.58,90.48,0
3,4,134.4,11.27,1902.6,0
3,3,97.66,11.92,138.83,0
6,4,342.92,0.85,123.59,1
5,2,277.29,5.6,4.23,1
1,2,82.6,0.39,0.95,0
3,1,254.17,27.34,88.79,0
3,3,147.46,15.02,2983.42,1
2,3,78.54,1.36,140.82,1
2,3,121.98,6.36,72.09,1
1,1,73.88,3.73,77.54,1
4,2,239.44,2.56,66.31,0
2,2,134.22,2.61,3.8,1
1,5,57.45,0.14,4.05,0
2,5,141.83,0.16,308.17,0
5,0,217.18,4.27,167.22,0
6,2,530.11,13.0,404.52,0
3,4,218.98,0.7,570.4,1
3,0,132.33,4.51,8.46,0
8,5,366.17,0.1,92.61,0
2,3,183.31,3.12,1991.93,0
2,3,175.4,22.24,594.17,0
2,4,71.69,2.85,8.82,0
2,2,160.49,15.12,78.99,1
3,1,148.21,10.29,17.76,1
7,4,492.78,7.35,586.96,1
4,5,260.17,7.26,42.7,0
3,3,123.05,0.0,1185.64,0
7,4,324.73,6.33,140.83,0
1,5,43.52,5.49,349.17,1
2,2,91.94,0.0,292.71,0
4,3,181.17,5.92,851.31,0
4,2,234.71,18.45,1.4,1
1,1,56.57,1.51,148.57,0
3,4,144.58,3.4,68.0,1
4,2,215.8,13.05,206.11,1
5,1,326.0,8.18,70.2,0
4,3,256.78,6.06,148.39,1
3,1,246.35,27.26,1898.15,0
1,2,86.87,3.37,572.62,0
3,1,149.98,4.08,149.8,1
2,4,89.86,8.9,1153.11,0
7,4,251.13,0.97,117.33,1
3,4,153.05,0.0,3.33,1
3,4,98.79,7.01,99.47,0
5,5,202.99,5.02,1872.39,1
3,2,141.16,5.57,484.27,1
3,4,216.05,3.82,44.46,0
5,3,240.2,1.35,148.07,1
6,2,339.59,25.24,2.2,1
4,3,255.31,1.68,11.7,0
1,2,39.99,0.0,8.21,1
4,1,190.0,6.44,124.98,0
5,1,220.45,15.75,586.95,1
2,3,150.48,6.11,504.74,0
2,4,101.25,3.08,164.54,0
6,2,455.75,53.11,15.55,0
1,4,46.16,1.46,71.24,0
5,1,209.12,4.27,1045.49,0
3,3,125.06,10.74,9.05,0
3,2,198.37,10.92,45.3,0
1,4,36.91,1.1,96.4,1
5,5,309.84,24.2,137.9,0
3,2,189.01,0.72,140.7,1
4,5,299.07,27.24,297.07,1
4,4,206.18,4.53,137.62,0
5,0,425.49,6.49,256.74,1
7,3,375.5,1.39,81.33,1
4,4,141.34,2.9,2765.03,0
3,3,95.02,2.97,487.7,0
7,3,301.48,20.99,242.7,0
4,3,139.13,9.29,8.58,0
2,3,131.35,0.76,454.71,0
2,0,166.95,3.58,34.2,0
6,3,506.4,7.35,47.59,0
3,4,138.59,3.25,45.48,0
4,4,312.98,25.38,393.34,0
3,3,236.04,0.56,135.81,0
2,3,175.52,4.95,337.81,0
4,0,385.54,29.52,6.9,0
1,4,46.98,1.4,8.49,0
3,3,106.51,7.47,191.89,0
4,3,333.07,39.07,1331.67,0
3,2,120.89,3.82,131.85,0
5,2,396.52,11.35,2936.13,0
6,1,397.35,31.37,366.02,1
5,4,172.12,15.75,475.84,1
1,3,55.81,0.52,866.03,1
2,3,126.92,3.6,122.82,1
4,4,306.52,4.79,344.67,1
7,2,267.93,1.56,27.81,1
6,2,398.78,0.67,156.84,1
6,2,290.75,7.22,593.42,0
3,3,201.86,2.82,9.76,0
3,4,127.92,10.94,130.08,0
3,4,205.07,13.07,510.42,0
2,3,69.39,6.2,149.98,0
1,3,83.57,2.51,28.92,0
7,4,330.48,0.88,375.11,0
2,3,67.85,0.41,75.28,0
2,2,92.92,0.0,23.22,0
1,3,88.65,3.13,90.26,1
7,4,444.93,61.16,294.56,0
4,3,125.02,8.84,43.35,1
4,2,280.5,0.17,1045.03,0
7,3,342.47,49.63,52.77,0
3,3,166.89,2.13,225.4,0
4,2,277.29,33.33,115.85,0
1,3,88.33,2.42,119.13,0
2,2,149.78,4.51,209.56,0
6,3,419.03,34.31,2850.28,0
5,1,207.07,4.35,7.78,0
3,5,137.71,5.67,1424.98,0
3,2,211.95,0.01,483.63,0
4,3,172.3,15.25,339.72,1
1,0,112.95,3.64,9.49,0
2,2,88.78,0.27,450.11,0
2,3,71.91,1.92,30.12,0
2,1,125.6,12.02,9.4,0
5,3,196.36,17.13,538.54,0
2,0,130.46,4.22,113.05,0
2,3,89.56,10.5,2319.93,1
4,4,280.63,5.08,31.62,0
6,4,319.46,26.31,17.89,0
2,3,67.87,0.46,81.96,1
1,4,77.21,0.0,179.17,0
3,4,170.75,4.43,580.04,0
5,2,222.79,7.66,1.06,1
4,4,148.28,10.02,84.38,0
5,3,290.13,10.1,11.78,0
7,1,365.36,39.68,42.36,0
5,4,322.58,6.77,88.63,0
4,2,126.76,7.82,41.09,0
3,3,144.75,4.87,111.71,0
1,3,55.18,4.84,1265.58,0
9,3,453.72,16.04,7.49,1
3,3,115.89,0.04,115.98,0
2,2,57.44,5.03,3.57,1
4,3,178.27,2.5,76.3,1
2,2,71.0,0.03,1464.17,0
4,2,193.0,1.97,1405.29,0
4,4,233.78,0.16,95.97,0
3,4,206.87,0.23,28.34,1
6,3,355.21,11.26,83.94,0
2,1,117.7,8.05,142.87,0
3,3,100.87,2.85,420.68,0
4,2,247.44,5.09,14.39,1
4,4,236.09,4.58,296.18,1
5,1,231.71,16.35,91.97,1
3,3,124.4,4.23,273.16,0
4,3,172.55,16.65,141.94,1
2,5,103.22,10.25,80.85,1
7,1,394.18,0.73,61.36,1
3,1,216.67,15.49,227.13,0
5,5,270.15,21.76,149.65,1
1,3,51.86,1.93,76.46,0
2,4,104.82,10.86,327.65,0
3,4,251.95,4.84,168.13,1
6,2,326.63,7.5,470.58,0
4,2,130.33,2.89,155.02,0
7,2,450.02,8.45,461.92,1
3,4,159.69,22.82,145.3,0
3,4,186.91,5.75,237.49,0
1,3,77.65,5.2,219.57,0
5,3,182.94,6.77,416.61,1
2,2,160.34,3.27,34.56,0
6,3,158.18,0.08,14.84,0
7,4,368.89,2.17,385.14,1
7,4,337.28,0.93,0.53,1
4,2,262.53,20.47,371.04,1
4,2,261.72,29.45,49.43,0
5,4,257.39,17.05,494.1,0
2,3,81.78,0.4,181.3,0
4,3,279.44,8.17,7.91,0
1,3,74.82,7.44,52.7,0
3,2,174.28,17.46,79.62,0
2,2,81.37,7.61,2.72,1
2,2,85.7,6.25,97.31,0
3,0,165.51,15.53,117.61,0
3,2,162.21,18.94,2059.98,1
4,2,143.73,12.49,572.78,0
1,2,39.3,4.68,4.89,1
4,1,204.34,7.5,44.73,0
2,3,136.46,3.12,379.36,1
4,3,240.31,6.63,1772.48,0
4,5,190.92,3.86,17.08,0
4,3,306.43,10.65,1665.67,0
5,0,274.55,22.75,52.88,1
3,3,118.01,9.63,196.41,0
5,4,294.45,6.72,1121.92,1
3,3,136.78,14.92,379.01,0
3,2,126.83,2.49,239.62,1
4,4,191.17,0.58,307.24,1
1,2,51.1,0.86,63.19,0
4,5,148.51,9.64,138.99,0
4,4,215.34,4.81,27.6,1
3,3,122.18,11.62,160.5,0
1,3,76.12,0.91,27.41,1
1,2,41.09,3.4,84.21,0
7,4,482.54,1.9,132.35,1
5,3,199.31,5.31,107.74,1
2,3,131.23,0.81,0.92,0
3,1,200.92,15.33,128.66,0
4,2,253.9,6.45,40.92,0
6,3,322.41,0.37,8.95,0
1,3,60.79,1.17,415.38,1
2,3,104.83,8.8,105.16,1
6,3,319.64,0.42,230.38,0
1,4,78.07,0.0,77.07,0
2,3,99.83,2.25,1908.38,1
7,3,411.33,8.37,178.92,0
4,3,184.46,17.63,91.74,0
2,4,121.48,2.23,403.46,1
1,3,46.17,4.62,13.94,0
1,5,61.01,4.04,146.48,0
2,3,114.09,1.15,92.87,1
6,2,368.26,12.28,288.53,0
3,3,250.45,1.11,40.41,1
5,2,163.51,17.5,2933.01,0
7,4,314.14,3.96,96.0,1
3,3,176.94,12.68,13.17,0
2,3,150.35,10.65,2.35,1
4,3,306.18,7.26,90.97,0
6,1,390.43,27.46,56.03,0
5,3,285.34,24.74,4.84,1
1,4,85.68,5.33,1.32,1
5,5,373.34,23.4,562.37,0
4,3,199.82,4.55,23.55,0
6,3,317.61,22.42,2004.57,0
2,4,96.19,0.16,5.39,0
4,2,274.12,9.24,13.09,1
6,2,392.44,6.02,92.91,0
3,2,122.95,9.8,2347.84,0
3,5,178.27,14.16,57.14,0
1,2,52.43,0.55,492.13,1
2,4,71.96,5.67,61.0,0
3,3,200.54,1.15,389.2,0
7,2,384.53,11.15,139.41,0
2,4,75.41,5.41,1600.38,1
3,3,229.42,14.37,82.54,1
4,3,191.12,1.32,1520.59,0
2,2,74.57,1.05,122.88,0
3,2,71.11,3.42,137.21,0
5,4,269.94,0.62,24.56,1
6,3,271.02,21.82,60.72,1
4,3,244.09,4.16,12.64,1
4,1,304.55,3.66,42.0,1
2,4,147.47,4.11,444.46,1
7,4,376.25,31.41,18.66,0
2,4,159.65,11.15,20.3,0
5,2,332.11,11.57,36.23,1
2,3,120.94,3.14,143.51,0
7,0,347.43,12.39,153.1,0
5,2,342.94,0.78,75.23,1
5,3,280.87,35.59,220.09,0
2,4,112.27,11.09,1113.57,0
3,5,150.08,0.84,2.57,1
4,3,181.1,0.04,78.07,1
5,3,254.2,1.35,146.36,1
1,3,76.77,1.58,77.99,0
8,0,541.06,10.13,472.99,0
6,4,250.71,2.85,40.49,0
2,3,176.55,4.37,30.46,0
6,3,339.36,32.06,105.62,0
4,4,166.38,3.34,272.26,0
3,4,290.42,1.3,58.59,1
3,3,221.71,3.23,36.55,0
4,3,202.19,3.35,190.67,1
5,5,247.72,22.2,146.15,0
3,3,185.06,15.39,1353.63,1
4,4,203.77,4.73,78.6,1
5,2,551.18,6.98,1063.26,1
5,2,237.45,5.69,0.6,0
1,3,61.15,1.14,69.15,0
6,2,222.18,1.54,72.4,1
3,4,128.96,0.34,128.16,1
2,3,120.17,2.07,54.54,0
2,5,68.22,4.89,1406.66,0
3,2,205.99,6.4,5.4,0
6,0,449.29,38.25,133.34,0
3,2,221.49,5.97,74.81,1
5,2,218.13,7.26,6.57,0
1,3,78.04,8.18,132.13,1
3,2,189.47,1.92,0.62,1
10,3,194.07,0.63,1916.05,1
5,4,255.29,15.4,122.53,0
2,2,140.75,0.0,86.06,0
4,1,182.66,14.9,64.17,0
2,3,90.77,1.95,566.21,1
3,3,149.06,14.38,135.52,0
5,4,232.21,16.4,468.28,1
5,3,262.55,22.04,362.9,0
2,5,170.75,13.8,138.34,0
7,2,247.48,6.49,185.43,0
4,3,266.68,6.99,1515.45,0
3,4,93.17,0.26,13.93,1
4,4,215.3,6.28,134.16,0
4,3,201.52,3.85,410.48,0
4,3,257.28,18.87,138.12,0
3,0,198.62,20.94,417.68,1
4,2,271.14,0.55,157.69,1
2,2,92.91,7.51,113.42,1
5,1,175.09,4.45,86.24,1
4,4,260.84,0.61,464.89,1
2,2,125.55,9.97,197.74,1
5,3,218.05,26.89,75.57,1
7,5,225.9,3.88,136.47,1
7,3,268.65,0.05,12.19,0
3,2,236.41,0.53,69.08,1
2,3,109.11,2.61,2586.28,1
4,4,232.28,0.43,585.64,0
1,2,36.51,1.0,417.65,0
7,4,430.0,14.04,334.31,0
2,2,114.45,3.76,131.41,0
2,3,129.19,7.77,429.88,1
3,2,206.32,16.73,1.64,1
3,3,196.23,2.04,533.9,0
5,3,296.4,4.66,511.47,0
3,4,211.41,19.11,415.01,1
2,3,81.54,7.76,78.07,0
2,4,106.01,1.14,21.97,1
4,2,364.85,40.3,61.3,0
2,3,139.12,10.82,2.64,1
4,2,342.42,31.6,297.65,1
4,3,249.93,22.25,12.51,0
5,3,352.5,6.21,2.75,1
7,0,514.8,10.8,335.71,0
7,1,462.53,16.21,507.58,1
7,4,336.34,4.94,146.46,0
2,2,194.12,4.23,344.55,1
2,3,140.54,10.37,11.06,0
3,3,155.31,3.37,147.99,1
6,2,451.71,14.66,13.08,0
8,2,278.34,17.34,115.89,0
6,3,415.22,31.77,367.01,0
1,1,67.35,5.98,902.8,0
7,4,284.11,1.25,321.46,1
3,5,193.55,6.41,54.14,1
1,3,62.45,5.13,484.44,1
3,2,125.79,4.97,541.16,0
1,3,67.97,1.52,585.59,0
4,1,219.59,0.27,61.85,0
3,3,287.07,8.08,47.72,1
3,1,133.42,2.63,2384.53,0
4,3,233.68,0.14,7.53,0
6,2,254.2,7.29,85.8,0
4,3,308.54,6.81,2333.95,1
3,0,121.42,10.99,26.85,1
5,3,138.5,11.35,53.14,0
6,0,470.29,2.26,11.24,1
1,4,51.48,2.35,104.08,0
4,3,181.51,25.8,22.55,1
2,1,142.22,13.71,385.62,0
1,3,54.82,5.02,2319.28,0
4,1,200.51,0.27,565.4,1
6,3,276.24,25.34,1743.57,0
2,2,111.8,0.69,325.63,0
5,3,352.64,37.8,407.94,0
6,2,303.84,0.36,368.43,0
7,4,521.65,13.76,65.85,0
2,3,107.92,11.78,797.4,0
6,4,392.51,8.67,373.28,1
3,5,137.71,5.43,123.76,0
4,5,212.72,3.52,46.13,0
1,2,41.32,0.68,267.61,1
1,4,73.82,7.4,2.45,1
5,3,407.5,33.75,125.39,0
3,3,211.36,1.49,45.64,1
2,4,153.09,4.82,774.04,0
2,2,88.25,5.53,41.99,0
4,3,185.56,3.56,106.96,0
1,3,44.9,4.71,295.47,0
5,1,434.87,1.41,12.37,1
1,4,48.45,1.64,2625.84,0
2,2,151.49,5.47,28.25,0
3,3,143.84,17.97,147.19,1
3,4,143.93,2.34,135.07,1
3,3,252.29,1.56,353.65,1
3,4,159.15,19.86,539.9,0
8,1,656.76,14.95,2.37,1
4,3,210.83,5.32,70.97,0
1,3,61.86,0.0,47.26,0
3,3,159.4,1.12,244.13,1
6,1,291.67,43.07,378.0,1
3,3,129.77,9.3,1.12,1
1,2,46.84,0.0,235.58,1
5,1,174.9,0.0,1754.02,0
4,3,170.55,13.82,230.14,0
4,3,120.66,13.29,4.67,1
1,5,50.55,0.69,1.11,0
2,3,164.06,9.9,312.68,0
4,3,128.54,5.13,345.28,0
2,2,96.66,2.42,1833.12,0
4,2,333.87,0.69,370.89,1
4,3,235.97,4.52,47.76,0
2,2,97.82,9.43,88.36,0
7,3,572.43,1.27,47.73,1
6,1,324.9,1.17,213.08,1
5,2,175.43,4.88,556.29,0
1,4,63.34,0.81,123.63,0
1,4,23.47,1.79,69.9,0
3,3,210.48,1.46,421.44,1
2,2,144.5,0.0,112.0,0
8,5,258.23,8.55,239.4,0
2,4,129.51,2.45,116.06,0
3,4,273.43,20.41,2.67,1
3,2,171.5,5.32,13.86,0
4,3,237.9,6.86,100.68,0
2,1,173.29,0.83,57.95,1
3,1,278.16,0.1,249.26,0
2,2,141.97,13.01,0.53,1
6,2,236.99,22.22,59.19,0
1,5,50.1,5.7,540.79,0
7,3,208.44,3.67,86.15,1
6,3,484.79,50.19,5.37,0
2,4,96.69,0.26,47.38,1
5,2,232.19,6.13,426.45,1
1,2,44.71,1.05,1.37,0
8,2,398.17,5.18,143.11,0
4,4,200.29,2.89,216.55,0
3,3,184.96,3.9,475.1,1
3,3,171.97,13.33,8.16,0
1,4,39.03,3.17,12.54,0
9,2,467.72,11.35,14.78,0
1,2,36.77,0.96,9.67,0
4,3,363.58,9.9,8.0,1
3,4,106.34,11.08,344.69,0
7,2,275.84,3.74,122.46,1
2,2,141.36,0.91,38.16,1
4,3,207.98,0.08,388.93,1
3,2,132.41,8.39,13.23,0
5,4,199.11,3.87,332.08,0
1,3,45.03,3.33,39.44,0
2,3,83.46,8.62,332.92,0
2,4,129.03,11.76,0.73,1
5,4,276.07,8.61,274.42,0
2,2,130.77,0.0,75.16,0
4,3,330.63,8.36,111.23,0
2,2,76.43,1.63,385.18,0
6,4,256.55,7.33,49.28,0
7,3,292.67,11.76,83.14,0
4,3,189.64,19.15,352.15,0
3,4,258.22,25.83,407.34,0
2,3,121.58,10.66,382.52,0
1,4,43.41,3.57,11.09,0
2,0,104.99,0.43,322.8,0
4,2,180.42,5.5,353.88,1
4,4,193.61,18.02,104.0,1
7,1,494.4,6.54,0.81,1
3,3,116.52,1.07,560.57,1
5,4,328.31,6.79,148.76,0
3,3,150.85,3.44,551.01,0
4,4,201.62,17.1,6.07,0
2,3,100.79,7.8,2011.14,1
3,4,105.17,1.57,52.69,1
3,3,224.6,20.94,98.78,0
5,3,332.2,11.39,6.95,1
7,3,435.32,0.83,137.73,1
3,4,191.0,17.85,102.02,1
1,2,52.91,5.16,39.15,1
3,3,200.16,21.72,14.34,0
4,2,184.58,14.92,26.02,0
2,1,91.27,9.92,70.43,1
5,5,185.47,15.72,2486.02,0
9,2,394.01,8.0,383.32,0
7,3,346.97,1.66,2716.56,1
